date,hour,count,casual,reg,season,holiday,weekday,workingday,weathersit,temp,hum
2012-10-02,18:00h,687,48,639,4,0,Wednesday,1,3,0.62,0.94
2012-11-11,13:00h,686,262,424,4,0,Monday,0,1,0.54,0.45
2012-08-08,19:00h,686,119,567,3,0,Thursday,1,1,0.76,0.66
2012-03-23,19:00h,686,213,473,2,0,Saturday,1,1,0.66,0.5
2012-06-03,13:00h,686,265,421,2,0,Monday,0,1,0.68,0.36
2012-03-17,13:00h,686,286,400,1,0,Sunday,0,1,0.6,0.6
2012-09-29,13:00h,686,233,453,4,0,Sunday,0,1,0.62,0.41
2012-03-17,16:00h,685,367,318,1,0,Sunday,0,1,0.64,0.5
2012-04-04,8:00h,684,31,653,2,0,Thursday,1,2,0.44,0.72
2012-06-03,12:00h,684,276,408,2,0,Monday,0,1,0.66,0.39
2012-03-26,18:00h,684,90,594,2,0,Tuesday,1,1,0.44,0.26
2012-04-30,17:00h,683,66,617,2,0,Tuesday,1,1,0.56,0.6
2012-09-17,8:00h,683,36,647,3,0,Tuesday,1,1,0.54,0.77
2012-08-22,18:00h,683,91,592,3,0,Thursday,1,3,0.66,0.61
2012-08-15,8:00h,682,40,642,3,0,Thursday,1,2,0.7,0.65
2012-09-29,12:00h,682,191,491,4,0,Sunday,0,1,0.62,0.41
2012-08-16,8:00h,682,33,649,3,0,Friday,1,1,0.68,0.61
2012-08-01,8:00h,681,32,649,3,0,Thursday,1,2,0.66,0.78
2012-06-12,17:00h,681,56,625,2,0,Wednesday,1,2,0.66,0.89
2012-06-07,8:00h,681,20,661,2,0,Friday,1,1,0.52,0.77
2012-03-29,18:00h,681,83,598,2,0,Friday,1,1,0.5,0.39
2012-04-15,13:00h,681,298,383,2,0,Monday,0,1,0.66,0.44
2012-05-01,17:00h,681,65,616,2,0,Wednesday,1,1,0.74,0.48
2012-09-22,16:00h,680,253,427,3,0,Sunday,0,1,0.74,0.51
2012-05-07,18:00h,680,78,602,2,0,Tuesday,1,2,0.6,0.53
2012-09-30,12:00h,680,206,474,4,0,Monday,0,1,0.62,0.41
2012-11-01,8:00h,680,12,668,4,0,Friday,1,2,0.36,0.56
2012-12-13,8:00h,679,24,655,4,0,Friday,1,1,0.24,0.6
2012-07-18,8:00h,679,55,624,3,0,Thursday,1,1,0.78,0.62
2012-06-02,13:00h,679,279,400,2,0,Sunday,0,1,0.62,0.41
2012-03-17,15:00h,679,357,322,1,0,Sunday,0,1,0.64,0.53
2012-11-29,8:00h,679,15,664,4,0,Friday,1,1,0.2,0.69
2012-05-15,17:00h,678,75,603,2,0,Wednesday,1,1,0.68,0.65
2012-06-03,14:00h,678,267,411,2,0,Monday,0,1,0.68,0.36
2012-12-19,8:00h,678,13,665,4,0,Thursday,1,1,0.24,0.87
2012-11-01,18:00h,678,50,628,4,0,Friday,1,2,0.4,0.5
2012-04-14,13:00h,678,308,370,2,0,Sunday,0,1,0.62,0.33
2012-04-14,12:00h,678,274,404,2,0,Sunday,0,1,0.58,0.35
2012-08-16,19:00h,677,119,558,3,0,Friday,1,1,0.76,0.4
2012-04-19,8:00h,677,26,651,2,0,Friday,1,2,0.42,0.82
2012-03-13,17:00h,676,62,614,1,0,Wednesday,1,1,0.7,0.37
2012-07-27,8:00h,676,34,642,3,0,Saturday,1,1,0.76,0.66
2012-04-16,18:00h,676,87,589,2,1,Tuesday,0,1,0.8,0.31
2012-10-21,12:00h,675,236,439,4,0,Monday,0,1,0.54,0.39
2012-07-11,8:00h,674,30,644,3,0,Thursday,1,2,0.68,0.79
2012-09-13,19:00h,674,80,594,3,0,Friday,1,1,0.64,0.65
2012-06-19,8:00h,673,40,633,2,0,Wednesday,1,2,0.6,0.78
2012-04-17,8:00h,673,42,631,2,0,Wednesday,1,1,0.6,0.43
2012-08-13,8:00h,673,25,648,3,0,Tuesday,1,2,0.72,0.51
2012-06-20,18:00h,672,81,591,2,0,Thursday,1,1,0.9,0.37
2012-09-18,8:00h,672,32,640,3,0,Wednesday,1,2,0.66,0.83
2012-05-19,15:00h,672,356,316,2,0,Sunday,0,1,0.72,0.3
2012-06-13,19:00h,671,123,548,2,0,Thursday,1,1,0.7,0.34
2012-04-13,18:00h,671,107,564,2,0,Saturday,1,1,0.54,0.26
2012-05-30,8:00h,671,29,642,2,0,Thursday,1,2,0.6,0.73
2012-09-09,17:00h,671,213,458,3,0,Monday,0,1,0.7,0.37
2012-08-03,18:00h,671,98,573,3,0,Saturday,1,2,0.82,0.59
2012-10-13,13:00h,670,235,435,4,0,Sunday,0,1,0.46,0.36
2012-05-18,18:00h,669,99,570,2,0,Saturday,1,1,0.64,0.38
2012-08-17,18:00h,669,108,561,3,0,Saturday,1,2,0.82,0.38
2012-10-27,12:00h,668,264,404,4,0,Sunday,0,1,0.6,0.53
2012-08-17,8:00h,668,43,625,3,0,Saturday,1,1,0.68,0.65
2012-08-03,8:00h,668,32,636,3,0,Saturday,1,1,0.72,0.7
2012-06-06,8:00h,668,31,637,2,0,Thursday,1,1,0.54,0.68
2012-11-08,8:00h,668,16,652,4,0,Friday,1,1,0.3,0.33
2012-06-02,12:00h,668,250,418,2,0,Sunday,0,1,0.62,0.43
2012-04-20,18:00h,668,110,558,2,0,Saturday,1,1,0.62,0.5
2012-09-08,13:00h,668,233,435,3,0,Sunday,0,1,0.82,0.52
2012-07-16,8:00h,667,48,619,3,0,Tuesday,1,1,0.74,0.66
2012-09-28,18:00h,667,58,609,4,0,Saturday,1,2,0.64,0.5
2012-05-02,8:00h,666,26,640,2,0,Thursday,1,2,0.56,0.88
2012-09-23,14:00h,666,266,400,4,0,Monday,0,1,0.6,0.38
2012-11-20,8:00h,665,16,649,4,0,Wednesday,1,1,0.34,0.71
2012-06-04,8:00h,665,22,643,2,0,Tuesday,1,1,0.6,0.49
2012-10-26,18:00h,665,81,584,4,0,Saturday,1,2,0.56,0.78
2012-07-30,19:00h,665,81,584,3,0,Tuesday,1,1,0.82,0.52
2012-03-26,17:00h,664,65,599,2,0,Tuesday,1,1,0.46,0.24
2012-04-30,18:00h,664,53,611,2,0,Tuesday,1,2,0.56,0.6
2012-04-26,18:00h,664,75,589,2,0,Friday,1,2,0.54,0.77
2012-09-29,11:00h,663,217,446,4,0,Sunday,0,1,0.56,0.52
2012-11-19,8:00h,663,13,650,4,0,Tuesday,1,2,0.36,0.66
2012-03-23,8:00h,662,47,615,2,0,Saturday,1,2,0.5,0.94
2012-03-14,8:00h,662,34,628,1,0,Thursday,1,1,0.44,0.82
2012-12-18,8:00h,662,10,652,4,0,Wednesday,1,1,0.38,0.94
2012-06-03,16:00h,662,226,436,2,0,Monday,0,1,0.7,0.34
2012-09-05,19:00h,662,64,598,3,0,Thursday,1,1,0.74,0.7
2012-07-17,8:00h,661,43,618,3,0,Wednesday,1,2,0.8,0.55
2012-04-14,14:00h,660,288,372,2,0,Sunday,0,2,0.64,0.27
2012-10-06,16:00h,659,317,342,4,0,Sunday,0,1,0.6,0.43
2012-12-06,8:00h,659,13,646,4,0,Friday,1,1,0.22,0.51
2012-05-12,13:00h,659,293,366,2,0,Sunday,0,1,0.64,0.36
2012-03-28,8:00h,658,19,639,2,0,Thursday,1,1,0.38,0.46
2012-04-14,15:00h,658,311,347,2,0,Sunday,0,2,0.64,0.27
2012-07-19,8:00h,657,32,625,3,0,Friday,1,1,0.76,0.58
2012-03-26,8:00h,657,32,625,2,0,Tuesday,1,1,0.44,0.62
2012-06-26,8:00h,656,34,622,3,0,Wednesday,1,1,0.56,0.49
2012-09-16,12:00h,656,188,468,3,0,Monday,0,1,0.66,0.44
2012-04-12,17:00h,656,60,596,2,0,Friday,1,1,0.5,0.27
2012-08-20,8:00h,655,37,618,3,0,Tuesday,1,2,0.62,0.73
2012-04-06,17:00h,655,172,483,2,0,Saturday,1,1,0.52,0.23
2012-11-11,14:00h,654,292,362,4,0,Monday,0,1,0.6,0.33
2012-04-25,8:00h,654,20,634,2,0,Thursday,1,1,0.36,0.76
2012-03-29,8:00h,654,26,628,2,0,Friday,1,1,0.46,0.47
2012-08-18,12:00h,654,266,388,3,0,Sunday,0,1,0.76,0.37
2012-09-15,15:00h,654,312,342,3,0,Sunday,0,2,0.68,0.34
2012-04-27,18:00h,654,94,560,2,0,Saturday,1,1,0.52,0.25
2012-11-09,17:00h,654,61,593,4,0,Saturday,1,1,0.42,0.44
2012-09-22,14:00h,654,250,404,3,0,Sunday,0,1,0.76,0.48
2012-11-11,16:00h,653,260,393,4,0,Monday,0,1,0.54,0.42
2012-06-12,18:00h,653,57,596,2,0,Wednesday,1,1,0.68,0.83
2012-05-25,17:00h,653,124,529,2,0,Saturday,1,1,0.76,0.62
2012-06-15,8:00h,653,44,609,2,0,Saturday,1,1,0.6,0.69
2012-04-29,14:00h,653,281,372,2,0,Monday,0,1,0.54,0.34
2012-08-01,19:00h,652,88,564,3,0,Thursday,1,1,0.74,0.66
2011-08-23,14:00h,651,149,502,3,0,Wednesday,1,1,0.72,0.3
2012-03-17,12:00h,651,286,365,1,0,Sunday,0,1,0.56,0.68
2012-11-10,13:00h,651,268,383,4,0,Sunday,0,1,0.52,0.39
2012-06-11,8:00h,651,38,613,2,0,Tuesday,1,1,0.66,0.74
2012-05-16,8:00h,650,33,617,2,0,Thursday,1,1,0.58,0.83
2012-04-21,13:00h,649,291,358,2,0,Sunday,0,1,0.66,0.54
2012-03-22,8:00h,649,51,598,2,0,Friday,1,2,0.5,0.94
2012-09-30,15:00h,649,230,419,4,0,Monday,0,1,0.64,0.36
2012-07-10,8:00h,649,34,615,3,0,Wednesday,1,1,0.72,0.74
2012-08-15,19:00h,649,124,525,3,0,Thursday,1,1,0.7,0.61
2012-03-17,17:00h,648,291,357,1,0,Sunday,0,1,0.64,0.5
2012-09-30,16:00h,648,202,446,4,0,Monday,0,1,0.64,0.36
2012-11-05,8:00h,648,19,629,4,0,Tuesday,1,2,0.3,0.49
2012-06-02,14:00h,647,259,388,2,0,Sunday,0,1,0.64,0.38
2012-09-09,14:00h,647,232,415,3,0,Monday,0,1,0.72,0.3
2012-10-06,11:00h,647,258,389,4,0,Sunday,0,1,0.64,0.65
2012-09-22,17:00h,646,195,451,3,0,Sunday,0,1,0.74,0.51
2012-11-15,8:00h,646,21,625,4,0,Friday,1,2,0.3,0.61
2012-06-22,17:00h,646,95,551,3,0,Saturday,1,2,0.82,0.38
2012-09-06,8:00h,646,24,622,3,0,Friday,1,3,0.7,0.79
2012-04-09,18:00h,646,60,586,2,0,Tuesday,1,1,0.54,0.34
2012-07-03,8:00h,646,42,604,3,0,Wednesday,1,1,0.74,0.62
2012-06-04,19:00h,645,91,554,2,0,Tuesday,1,1,0.62,0.38
2012-05-19,18:00h,645,254,391,2,0,Sunday,0,1,0.74,0.33
2012-06-02,16:00h,644,275,369,2,0,Sunday,0,1,0.64,0.38
2012-03-12,17:00h,644,87,557,1,0,Tuesday,1,2,0.62,0.38
2012-06-03,15:00h,644,236,408,2,0,Monday,0,1,0.7,0.34
2012-08-18,13:00h,644,289,355,3,0,Sunday,0,1,0.74,0.4
2012-03-27,18:00h,644,67,577,2,0,Wednesday,1,1,0.42,0.17
2012-08-29,19:00h,643,120,523,3,0,Thursday,1,1,0.7,0.54
2012-05-04,17:00h,643,96,547,2,0,Saturday,1,1,0.7,0.54
2012-06-20,8:00h,643,43,600,2,0,Thursday,1,2,0.7,0.79
2012-07-18,18:00h,643,63,580,3,0,Thursday,1,2,0.76,0.62
2012-04-07,13:00h,643,355,288,2,0,Sunday,0,1,0.5,0.22
2012-06-27,19:00h,643,101,542,3,0,Thursday,1,1,0.78,0.29
2012-06-18,18:00h,642,47,595,2,0,Tuesday,1,2,0.62,0.69
2012-05-19,12:00h,642,276,366,2,0,Sunday,0,1,0.66,0.36
2012-10-12,18:00h,642,76,566,4,0,Saturday,1,1,0.44,0.38
2012-05-19,16:00h,642,331,311,2,0,Sunday,0,1,0.74,0.3
2012-08-18,16:00h,641,287,354,3,0,Sunday,0,1,0.76,0.37
2012-03-28,18:00h,641,61,580,2,0,Thursday,1,1,0.6,0.6
2012-05-04,18:00h,641,77,564,2,0,Saturday,1,1,0.7,0.54
2012-05-08,8:00h,641,36,605,2,0,Wednesday,1,2,0.54,0.73
2012-10-21,14:00h,640,235,405,4,0,Monday,0,1,0.56,0.35
2012-06-21,18:00h,640,78,562,3,0,Friday,1,1,0.86,0.41
2012-09-23,15:00h,640,265,375,4,0,Monday,0,1,0.6,0.33
2012-04-21,12:00h,640,262,378,2,0,Sunday,0,1,0.64,0.57
2012-08-10,18:00h,640,88,552,3,0,Saturday,1,1,0.76,0.62
2012-08-06,19:00h,640,109,531,3,0,Tuesday,1,1,0.78,0.59
2012-05-07,8:00h,639,31,608,2,0,Tuesday,1,2,0.5,0.82
2012-04-21,16:00h,639,267,372,2,0,Sunday,0,1,0.7,0.42
2012-11-26,8:00h,638,9,629,4,0,Tuesday,1,1,0.24,0.65
2012-11-05,17:00h,638,34,604,4,0,Tuesday,1,1,0.34,0.46
2011-06-15,17:00h,638,83,555,2,0,Thursday,1,1,0.74,0.28
2012-03-31,13:00h,638,265,373,2,0,Sunday,0,1,0.54,0.6
2012-04-05,8:00h,638,28,610,2,0,Friday,1,1,0.36,0.46
2012-11-02,17:00h,638,57,581,4,0,Saturday,1,1,0.38,0.4
2012-10-13,16:00h,637,294,343,4,0,Sunday,0,1,0.5,0.31
2012-05-20,12:00h,637,247,390,2,0,Monday,0,1,0.68,0.36
2012-12-14,8:00h,636,13,623,4,0,Saturday,1,1,0.2,0.69
2012-09-12,19:00h,635,78,557,3,0,Thursday,1,1,0.64,0.5
2012-04-15,12:00h,635,275,360,2,0,Monday,0,1,0.64,0.44
2012-08-18,17:00h,635,256,379,3,0,Sunday,0,1,0.76,0.37
2012-09-16,14:00h,635,225,410,3,0,Monday,0,1,0.66,0.39
2012-05-17,8:00h,634,29,605,2,0,Friday,1,1,0.52,0.55
2012-10-05,16:00h,634,153,481,4,0,Saturday,1,1,0.72,0.37
2012-05-29,8:00h,634,46,588,2,0,Wednesday,1,1,0.7,0.74
2012-07-11,19:00h,633,73,560,3,0,Thursday,1,1,0.74,0.48
2012-09-10,19:00h,633,71,562,3,0,Tuesday,1,1,0.62,0.38
2012-08-23,19:00h,633,96,537,3,0,Friday,1,1,0.72,0.51
2012-09-04,8:00h,632,15,617,3,0,Wednesday,1,1,0.7,0.84
2012-07-24,19:00h,632,109,523,3,0,Wednesday,1,1,0.76,0.62
2012-04-24,18:00h,632,52,580,2,0,Wednesday,1,1,0.5,0.18
2012-04-09,17:00h,632,67,565,2,0,Tuesday,1,1,0.54,0.32
2012-07-14,14:00h,632,269,363,3,0,Sunday,0,1,0.8,0.55
2012-07-13,18:00h,631,108,523,3,0,Saturday,1,1,0.78,0.46
2012-07-09,19:00h,631,88,543,3,0,Tuesday,1,1,0.74,0.55
2012-05-10,8:00h,630,27,603,2,0,Friday,1,1,0.46,0.67
2012-07-12,19:00h,629,97,532,3,0,Friday,1,1,0.74,0.48
2012-04-21,15:00h,628,267,361,2,0,Sunday,0,1,0.72,0.39
2012-07-22,16:00h,628,245,383,3,0,Monday,0,1,0.74,0.66
2011-09-01,17:00h,628,61,567,3,0,Friday,1,1,0.72,0.54
2012-04-15,14:00h,628,282,346,2,0,Monday,0,1,0.7,0.39
2012-07-03,18:00h,627,85,542,3,0,Wednesday,1,2,0.86,0.3
2012-09-15,11:00h,627,228,399,3,0,Sunday,0,1,0.64,0.38
2012-05-03,8:00h,627,19,608,2,0,Friday,1,3,0.46,0.88
2012-11-10,14:00h,627,280,347,4,0,Sunday,0,1,0.54,0.37
2012-09-26,19:00h,627,38,589,4,0,Thursday,1,1,0.7,0.54
2012-11-06,17:00h,627,30,597,4,0,Wednesday,1,1,0.32,0.53
2012-08-14,19:00h,627,94,533,3,0,Wednesday,1,1,0.76,0.66
2012-04-07,15:00h,626,321,305,2,0,Sunday,0,1,0.52,0.19
2012-10-21,13:00h,626,243,383,4,0,Monday,0,1,0.56,0.37
2012-09-08,14:00h,626,260,366,3,0,Sunday,0,1,0.82,0.52
2012-09-22,11:00h,626,189,437,3,0,Sunday,0,1,0.7,0.58
2012-05-19,17:00h,626,279,347,2,0,Sunday,0,1,0.74,0.3
2012-08-26,12:00h,626,225,401,3,0,Monday,0,3,0.72,0.74
2012-07-22,13:00h,626,238,388,3,0,Monday,0,2,0.7,0.65
2012-08-21,18:00h,625,93,532,3,0,Wednesday,1,1,0.72,0.54
2011-10-18,17:00h,625,72,553,4,0,Wednesday,1,1,0.6,0.6
2012-06-29,8:00h,624,48,576,3,0,Saturday,1,2,0.74,0.55
2012-07-22,15:00h,624,254,370,3,0,Monday,0,1,0.72,0.66
2012-04-12,8:00h,624,20,604,2,0,Friday,1,1,0.32,0.66
2012-10-21,15:00h,623,240,383,4,0,Monday,0,1,0.56,0.35
2012-04-15,17:00h,623,262,361,2,0,Monday,0,1,0.7,0.42
2012-08-09,19:00h,623,90,533,3,0,Friday,1,1,0.8,0.55
2012-03-15,8:00h,623,21,602,1,0,Friday,1,1,0.44,0.77
2012-05-09,8:00h,622,28,594,2,0,Thursday,1,2,0.6,0.83
2012-12-14,17:00h,622,40,582,4,0,Saturday,1,1,0.34,0.57
2012-07-27,18:00h,622,100,522,3,0,Saturday,1,1,0.82,0.46
2012-07-20,18:00h,622,73,549,3,0,Saturday,1,2,0.66,0.78
2011-08-24,18:00h,621,102,519,3,0,Thursday,1,1,0.74,0.55
2012-10-31,8:00h,621,6,615,4,0,Thursday,1,1,0.32,0.81
2012-03-31,12:00h,621,263,358,2,0,Sunday,0,1,0.48,0.67
2012-10-06,15:00h,620,279,341,4,0,Sunday,0,1,0.6,0.46
2012-05-11,8:00h,620,41,579,2,0,Saturday,1,1,0.46,0.44
2011-10-17,17:00h,620,80,540,4,0,Tuesday,1,1,0.56,0.64
2012-11-19,17:00h,619,33,586,4,0,Tuesday,1,2,0.42,0.58
2012-10-14,13:00h,619,218,401,4,0,Monday,0,1,0.64,0.41
2012-04-02,18:00h,618,75,543,2,0,Tuesday,1,1,0.5,0.27
2012-08-14,8:00h,618,27,591,3,0,Wednesday,1,2,0.66,0.89
2012-10-27,17:00h,618,248,370,4,0,Sunday,0,2,0.56,0.64
2012-05-04,8:00h,618,34,584,2,0,Saturday,1,1,0.56,0.88
2012-10-14,14:00h,617,249,368,4,0,Monday,0,1,0.66,0.39
2012-12-06,17:00h,617,31,586,4,0,Friday,1,1,0.3,0.45
2012-06-16,13:00h,617,293,324,2,0,Sunday,0,1,0.72,0.34
2012-04-09,8:00h,617,22,595,2,0,Tuesday,1,1,0.44,0.3
2012-06-28,8:00h,617,40,577,3,0,Friday,1,1,0.66,0.5
2012-08-31,17:00h,617,129,488,3,0,Saturday,1,1,0.88,0.32
2012-04-15,15:00h,617,266,351,2,0,Monday,0,1,0.7,0.39
2012-07-22,14:00h,616,256,360,3,0,Monday,0,1,0.72,0.66
2012-04-15,16:00h,616,286,330,2,0,Monday,0,1,0.72,0.39
2012-12-10,17:00h,616,38,578,4,0,Tuesday,1,2,0.48,0.82
2012-06-17,12:00h,615,260,355,2,0,Monday,0,1,0.62,0.57
2012-05-12,14:00h,615,257,358,2,0,Sunday,0,1,0.66,0.36
2012-06-21,17:00h,615,80,535,3,0,Friday,1,1,0.88,0.37
2012-10-13,15:00h,615,251,364,4,0,Sunday,0,1,0.5,0.36
2012-04-07,16:00h,615,354,261,2,0,Sunday,0,1,0.54,0.19
2012-07-26,19:00h,614,80,534,3,0,Friday,1,1,0.9,0.45
2012-06-17,13:00h,614,267,347,2,0,Monday,0,1,0.64,0.53
2012-03-27,17:00h,614,72,542,2,0,Wednesday,1,1,0.44,0.16
2012-07-31,19:00h,614,90,524,3,0,Wednesday,1,3,0.74,0.62
2012-09-15,18:00h,614,232,382,3,0,Sunday,0,2,0.64,0.36
2012-04-26,17:00h,614,49,565,2,0,Friday,1,1,0.54,0.77
2011-10-24,17:00h,614,87,527,4,0,Tuesday,1,1,0.52,0.68
2012-10-01,18:00h,613,42,571,4,0,Tuesday,1,3,0.56,0.64
2012-06-12,8:00h,613,15,598,2,0,Wednesday,1,2,0.62,0.88
2012-06-22,8:00h,613,49,564,3,0,Saturday,1,1,0.76,0.55
2012-10-20,11:00h,612,204,408,4,0,Sunday,0,1,0.54,0.52
2012-06-26,19:00h,612,83,529,3,0,Wednesday,1,1,0.72,0.28
2012-10-27,16:00h,612,257,355,4,0,Sunday,0,2,0.56,0.64
2012-03-07,17:00h,612,58,554,1,0,Thursday,1,1,0.56,0.43
2012-09-30,14:00h,612,208,404,4,0,Monday,0,1,0.62,0.41
2012-04-24,8:00h,611,12,599,2,0,Wednesday,1,1,0.34,0.61
2011-05-10,17:00h,611,79,532,2,0,Wednesday,1,1,0.64,0.33
2012-09-19,19:00h,611,72,539,3,0,Thursday,1,1,0.56,0.43
2011-08-30,17:00h,611,62,549,3,0,Wednesday,1,1,0.72,0.42
2012-08-07,19:00h,610,104,506,3,0,Wednesday,1,2,0.76,0.66
2012-02-23,17:00h,610,49,561,1,0,Friday,1,1,0.54,0.32
2012-10-06,17:00h,610,268,342,4,0,Sunday,0,1,0.54,0.49
2012-08-30,19:00h,610,78,532,3,0,Friday,1,1,0.76,0.48
2012-04-12,18:00h,610,63,547,2,0,Friday,1,1,0.5,0.27
2012-04-21,14:00h,609,278,331,2,0,Sunday,0,1,0.7,0.45
2011-08-22,18:00h,609,72,537,3,0,Tuesday,1,1,0.72,0.28
2012-12-05,18:00h,609,29,580,4,0,Thursday,1,1,0.42,0.35
2012-06-23,14:00h,609,238,371,3,0,Sunday,0,1,0.78,0.33
2011-08-31,17:00h,608,83,525,3,0,Thursday,1,1,0.72,0.45
2012-04-21,11:00h,608,260,348,2,0,Sunday,0,1,0.62,0.61
2012-06-25,8:00h,608,53,555,3,0,Tuesday,1,1,0.66,0.69
2012-11-13,17:00h,608,33,575,4,0,Wednesday,1,1,0.34,0.49
2012-05-20,13:00h,607,244,363,2,0,Monday,0,1,0.7,0.37
2012-08-02,19:00h,607,98,509,3,0,Friday,1,1,0.8,0.63
2012-07-05,18:00h,607,96,511,3,0,Friday,1,2,0.9,0.39
2011-06-15,18:00h,607,80,527,2,0,Thursday,1,1,0.72,0.32
2012-03-30,17:00h,606,93,513,2,0,Saturday,1,2,0.4,0.62
2012-11-10,12:00h,606,258,348,4,0,Sunday,0,1,0.48,0.48
2012-12-05,17:00h,605,29,576,4,0,Thursday,1,1,0.44,0.35
2012-08-06,8:00h,605,27,578,3,0,Tuesday,1,2,0.7,0.79
2012-11-10,16:00h,605,227,378,4,0,Sunday,0,1,0.54,0.37
2012-03-31,15:00h,605,275,330,2,0,Sunday,0,2,0.52,0.59
2011-06-27,17:00h,604,90,514,3,0,Tuesday,1,1,0.74,0.55
2012-04-03,8:00h,604,27,577,2,0,Wednesday,1,1,0.34,0.57
2011-05-17,17:00h,604,83,521,2,0,Wednesday,1,1,0.62,0.65
2012-03-28,17:00h,604,72,532,2,0,Thursday,1,1,0.6,0.6
2011-10-11,17:00h,604,70,534,4,0,Wednesday,1,2,0.6,0.78
2012-06-16,12:00h,603,254,349,2,0,Sunday,0,1,0.68,0.41
2012-04-29,15:00h,603,279,324,2,0,Monday,0,1,0.56,0.37
2012-09-20,19:00h,603,69,534,3,0,Friday,1,1,0.58,0.6
2012-06-07,19:00h,602,65,537,2,0,Friday,1,1,0.7,0.34
2012-06-23,12:00h,602,203,399,3,0,Sunday,0,1,0.8,0.43
2012-05-13,13:00h,602,255,347,2,0,Monday,0,1,0.68,0.54
2011-08-23,15:00h,601,178,423,3,0,Wednesday,1,1,0.72,0.34
2011-05-25,17:00h,601,77,524,2,0,Thursday,1,1,0.74,0.51
2012-11-07,8:00h,601,18,583,4,0,Thursday,1,2,0.26,0.6
2012-12-11,17:00h,601,21,580,4,0,Wednesday,1,1,0.32,0.53
2011-06-13,17:00h,601,72,529,2,0,Tuesday,1,1,0.7,0.39
2012-03-01,17:00h,600,49,551,1,0,Friday,1,1,0.56,0.35
2011-08-16,17:00h,600,75,525,3,0,Wednesday,1,1,0.76,0.45
2012-12-20,8:00h,599,14,585,4,0,Friday,1,2,0.3,0.7
2011-09-14,17:00h,599,87,512,3,0,Thursday,1,1,0.76,0.52
2012-08-18,14:00h,598,242,356,3,0,Sunday,0,1,0.76,0.37
2012-09-22,18:00h,598,171,427,3,0,Sunday,0,1,0.72,0.54
2011-05-09,17:00h,598,59,539,2,0,Tuesday,1,1,0.62,0.38
2012-10-13,14:00h,597,243,354,4,0,Sunday,0,1,0.48,0.33
2012-08-28,19:00h,597,82,515,3,0,Wednesday,1,1,0.74,0.45
2012-04-16,8:00h,597,48,549,2,1,Tuesday,0,2,0.56,0.83
2012-03-08,17:00h,597,52,545,1,0,Friday,1,1,0.62,0.38
2012-09-16,16:00h,596,194,402,3,0,Monday,0,1,0.64,0.44
2012-04-30,8:00h,596,17,579,2,0,Tuesday,1,1,0.4,0.43
2011-07-06,17:00h,596,79,517,3,0,Thursday,1,1,0.78,0.59
2012-06-11,19:00h,596,89,507,2,0,Tuesday,1,2,0.76,0.48
2012-09-11,19:00h,596,56,540,3,0,Wednesday,1,1,0.62,0.41
2012-09-11,7:00h,596,24,572,3,0,Wednesday,1,1,0.5,0.72
2012-05-11,18:00h,596,78,518,2,0,Saturday,1,1,0.64,0.23
2012-11-12,17:00h,596,66,530,4,1,Tuesday,0,1,0.56,0.64
2012-08-18,15:00h,596,250,346,3,0,Sunday,0,1,0.76,0.37
2012-07-16,19:00h,595,92,503,3,0,Tuesday,1,1,0.8,0.63
2011-07-14,17:00h,595,78,517,3,0,Friday,1,1,0.74,0.37
2012-04-11,8:00h,595,14,581,2,0,Thursday,1,1,0.3,0.49
2012-04-29,13:00h,595,226,369,2,0,Monday,0,1,0.5,0.45
2011-05-12,17:00h,594,54,540,2,0,Friday,1,2,0.64,0.57
2011-06-30,17:00h,594,98,496,3,0,Friday,1,1,0.78,0.27
2012-09-29,18:00h,594,174,420,4,0,Sunday,0,1,0.56,0.46
2012-09-30,13:00h,594,180,414,4,0,Monday,0,1,0.62,0.41
2012-03-01,8:00h,594,15,579,1,0,Friday,1,1,0.42,0.94
2012-06-16,17:00h,593,244,349,2,0,Sunday,0,2,0.72,0.37
2012-03-30,8:00h,593,38,555,2,0,Saturday,1,1,0.32,0.66
2012-10-03,19:00h,593,49,544,4,0,Thursday,1,1,0.7,0.65
2012-06-17,17:00h,593,232,361,2,0,Monday,0,1,0.64,0.57
2012-03-13,8:00h,593,22,571,1,0,Wednesday,1,1,0.46,0.82
2011-10-05,18:00h,593,57,536,4,0,Thursday,1,1,0.6,0.53
2012-06-09,14:00h,593,239,354,2,0,Sunday,0,1,0.82,0.23
2012-11-08,17:00h,592,36,556,4,0,Friday,1,1,0.4,0.2
2012-04-27,8:00h,592,17,575,2,0,Saturday,1,1,0.4,0.5
2012-10-15,18:00h,592,52,540,4,0,Tuesday,1,3,0.54,0.77
2012-12-17,8:00h,592,10,582,4,0,Tuesday,1,2,0.38,0.87
2012-05-31,19:00h,591,104,487,2,0,Friday,1,1,0.72,0.34
2011-06-27,18:00h,591,79,512,3,0,Tuesday,1,1,0.74,0.51
2012-10-21,16:00h,591,182,409,4,0,Monday,0,1,0.54,0.37
2012-05-12,16:00h,591,254,337,2,0,Sunday,0,2,0.7,0.21
2012-07-14,13:00h,591,219,372,3,0,Sunday,0,2,0.76,0.62
2011-10-05,17:00h,591,66,525,4,0,Thursday,1,1,0.64,0.47
2012-09-30,11:00h,591,222,369,4,0,Monday,0,1,0.6,0.43
2011-09-28,17:00h,591,64,527,4,0,Thursday,1,1,0.7,0.7
2011-08-22,17:00h,591,82,509,3,0,Tuesday,1,1,0.74,0.27
