,Season,Month,Hour (24hr),Weekday,Work Day Status,Weather Situation,Unregistered Users,Registered Users,Total User Count
556,Winter,January,9,Tuesday,1,2,10,134,144
557,Winter,January,10,Tuesday,1,2,6,49,55
558,Winter,January,11,Tuesday,1,2,6,55,61
559,Winter,January,12,Tuesday,1,2,21,85,106
560,Winter,January,13,Tuesday,1,2,21,72,93
561,Winter,January,14,Tuesday,1,2,11,57,68
562,Winter,January,15,Tuesday,1,2,21,63,84
563,Winter,January,16,Tuesday,1,2,14,102,116
564,Winter,January,17,Tuesday,1,1,14,208,222
565,Winter,January,18,Tuesday,1,2,7,218,225
566,Winter,January,19,Tuesday,1,2,13,133,146
567,Winter,January,20,Tuesday,1,1,16,103,119
568,Winter,January,21,Tuesday,1,1,5,40,45
569,Winter,January,22,Tuesday,1,1,4,49,53
570,Winter,January,23,Tuesday,1,2,3,37,40
571,Winter,January,0,Wednesday,1,2,3,14,17
572,Winter,January,1,Wednesday,1,2,0,5,5
573,Winter,January,2,Wednesday,1,3,3,7,10
574,Winter,January,5,Wednesday,1,3,0,1,1
575,Winter,January,6,Wednesday,1,3,0,8,8
576,Winter,January,7,Wednesday,1,3,1,29,30
577,Winter,January,8,Wednesday,1,3,3,69,72
578,Winter,January,9,Wednesday,1,3,3,55,58
579,Winter,January,10,Wednesday,1,3,2,26,28
580,Winter,January,11,Wednesday,1,3,6,35,41
581,Winter,January,12,Wednesday,1,3,7,41,48
582,Winter,January,13,Wednesday,1,3,4,43,47
583,Winter,January,14,Wednesday,1,3,0,36,36
584,Winter,January,15,Wednesday,1,3,1,42,43
585,Winter,January,16,Wednesday,1,4,1,35,36
586,Winter,January,17,Wednesday,1,3,0,26,26
587,Winter,January,16,Thursday,1,1,1,23,24
588,Winter,January,17,Thursday,1,1,2,82,84
589,Winter,January,18,Thursday,1,1,3,101,104
590,Winter,January,19,Thursday,1,1,3,76,79
591,Winter,January,20,Thursday,1,1,4,55,59
592,Winter,January,21,Thursday,1,1,2,36,38
593,Winter,January,22,Thursday,1,1,0,27,27
594,Winter,January,23,Thursday,1,1,0,16,16
595,Winter,January,0,Friday,1,2,0,9,9
596,Winter,January,1,Friday,1,2,1,2,3
597,Winter,January,2,Friday,1,2,0,2,2
598,Winter,January,3,Friday,1,2,1,0,1
599,Winter,January,5,Friday,1,2,0,4,4
600,Winter,January,6,Friday,1,2,0,16,16
601,Winter,January,7,Friday,1,2,2,58,60
602,Winter,January,8,Friday,1,2,2,155,157
603,Winter,January,9,Friday,1,3,6,95,101
604,Winter,January,10,Friday,1,3,0,49,49
605,Winter,January,11,Friday,1,3,0,30,30
606,Winter,January,12,Friday,1,3,1,28,29
607,Winter,January,13,Friday,1,3,0,31,31
608,Winter,January,14,Friday,1,3,2,36,38
609,Winter,January,15,Friday,1,2,1,40,41
610,Winter,January,16,Friday,1,1,10,70,80
611,Winter,January,17,Friday,1,1,2,147,149
612,Winter,January,18,Friday,1,1,2,107,109
613,Winter,January,19,Friday,1,2,5,84,89
614,Winter,January,20,Friday,1,2,1,61,62
615,Winter,January,21,Friday,1,2,1,57,58
616,Winter,January,22,Friday,1,1,0,26,26
617,Winter,January,23,Friday,1,1,1,22,23
618,Winter,January,0,Saturday,0,1,2,26,28
619,Winter,January,1,Saturday,0,1,0,20,20
620,Winter,January,2,Saturday,0,1,0,15,15
621,Winter,January,3,Saturday,0,1,3,5,8
622,Winter,January,4,Saturday,0,1,1,2,3
623,Winter,January,6,Saturday,0,1,0,2,2
624,Winter,January,7,Saturday,0,1,1,4,5
625,Winter,January,8,Saturday,0,1,3,31,34
626,Winter,January,9,Saturday,0,1,0,34,34
627,Winter,January,10,Saturday,0,2,4,51,55
628,Winter,January,11,Saturday,0,2,4,60,64
629,Winter,January,12,Saturday,0,2,12,66,78
630,Winter,January,13,Saturday,0,2,9,56,65
631,Winter,January,14,Saturday,0,2,10,89,99
632,Winter,January,15,Saturday,0,1,22,98,120
633,Winter,January,16,Saturday,0,1,19,88,107
634,Winter,January,17,Saturday,0,1,9,82,91
635,Winter,January,18,Saturday,0,1,9,59,68
636,Winter,January,19,Saturday,0,2,6,52,58
637,Winter,January,20,Saturday,0,1,1,42,43
638,Winter,January,21,Saturday,0,1,1,35,36
639,Winter,January,22,Saturday,0,1,4,28,32
640,Winter,January,23,Saturday,0,1,3,30,33
641,Winter,January,0,Sunday,0,1,0,33,33
642,Winter,January,1,Sunday,0,1,7,22,29
643,Winter,January,2,Sunday,0,1,1,10,11
644,Winter,January,3,Sunday,0,1,1,7,8
645,Winter,January,4,Sunday,0,1,0,1,1
646,Winter,January,5,Sunday,0,1,0,3,3
647,Winter,January,7,Sunday,0,1,0,3,3
648,Winter,January,8,Sunday,0,2,1,11,12
649,Winter,January,9,Sunday,0,2,4,34,38
650,Winter,January,10,Sunday,0,2,7,57,64
651,Winter,January,11,Sunday,0,1,9,50,59
652,Winter,January,12,Sunday,0,1,10,87,97
653,Winter,January,13,Sunday,0,1,13,71,84
654,Winter,January,14,Sunday,0,1,18,104,122
655,Winter,January,15,Sunday,0,1,14,95,109
656,Winter,January,16,Sunday,0,1,19,104,123
657,Winter,January,17,Sunday,0,1,6,71,77
658,Winter,January,18,Sunday,0,1,8,57,65
659,Winter,January,19,Sunday,0,1,9,46,55
660,Winter,January,20,Sunday,0,2,3,30,33
661,Winter,January,21,Sunday,0,2,3,25,28
662,Winter,January,22,Sunday,0,2,2,19,21
663,Winter,January,23,Sunday,0,2,5,16,21
664,Winter,January,0,Monday,1,2,1,6,7
665,Winter,January,1,Monday,1,1,2,5,7
666,Winter,January,2,Monday,1,1,0,1,1
667,Winter,January,3,Monday,1,1,0,2,2
668,Winter,January,4,Monday,1,1,0,2,2
669,Winter,January,5,Monday,1,1,0,8,8
670,Winter,January,6,Monday,1,1,0,37,37
671,Winter,January,7,Monday,1,2,1,71,72
672,Winter,January,8,Monday,1,2,3,182,185
673,Winter,January,9,Monday,1,2,0,112,112
674,Winter,January,10,Monday,1,2,1,68,69
675,Winter,January,11,Monday,1,2,2,46,48
676,Winter,January,12,Monday,1,2,6,62,68
677,Winter,January,13,Monday,1,2,2,52,54
678,Winter,January,14,Monday,1,2,1,85,86
679,Winter,January,15,Monday,1,2,3,41,44
680,Winter,January,16,Monday,1,2,3,83,86
681,Winter,January,17,Monday,1,2,6,155,161
682,Winter,January,18,Monday,1,2,3,153,156
683,Winter,January,19,Monday,1,1,3,108,111
684,Winter,January,20,Monday,1,3,0,78,78
685,Winter,January,21,Monday,1,3,3,53,56
686,Winter,January,22,Monday,1,2,0,34,34
687,Winter,January,23,Monday,1,2,2,15,17
688,Winter,February,0,Tuesday,1,2,2,6,8
689,Winter,February,1,Tuesday,1,2,0,3,3
690,Winter,February,2,Tuesday,1,2,0,2,2
691,Winter,February,3,Tuesday,1,2,0,2,2
692,Winter,February,5,Tuesday,1,3,0,3,3
693,Winter,February,6,Tuesday,1,3,0,22,22
694,Winter,February,7,Tuesday,1,3,0,52,52
695,Winter,February,8,Tuesday,1,3,3,132,135
696,Winter,February,9,Tuesday,1,2,2,114,116
697,Winter,February,10,Tuesday,1,2,0,47,47
698,Winter,February,11,Tuesday,1,2,2,49,51
699,Winter,February,12,Tuesday,1,2,2,53,55
700,Winter,February,13,Tuesday,1,2,3,49,52
701,Winter,February,14,Tuesday,1,2,5,49,54
702,Winter,February,15,Tuesday,1,2,7,45,52
703,Winter,February,16,Tuesday,1,2,3,61,64
704,Winter,February,17,Tuesday,1,2,4,172,176
705,Winter,February,18,Tuesday,1,2,3,165,168
706,Winter,February,19,Tuesday,1,2,3,105,108
707,Winter,February,20,Tuesday,1,2,5,69,74
708,Winter,February,21,Tuesday,1,2,0,64,64
709,Winter,February,22,Tuesday,1,2,2,34,36
710,Winter,February,23,Tuesday,1,3,1,15,16
711,Winter,February,0,Wednesday,1,3,0,2,2
712,Winter,February,1,Wednesday,1,3,0,3,3
713,Winter,February,2,Wednesday,1,3,4,0,4
714,Winter,February,3,Wednesday,1,3,0,1,1
715,Winter,February,4,Wednesday,1,3,0,1,1
716,Winter,February,5,Wednesday,1,3,0,3,3
717,Winter,February,6,Wednesday,1,3,1,17,18
718,Winter,February,7,Wednesday,1,3,1,48,49
719,Winter,February,8,Wednesday,1,3,1,154,155
720,Winter,February,9,Wednesday,1,2,4,119,123
721,Winter,February,10,Wednesday,1,2,2,59,61
722,Winter,February,11,Wednesday,1,2,5,47,52
723,Winter,February,12,Wednesday,1,2,3,61,64
724,Winter,February,13,Wednesday,1,1,1,74,75
725,Winter,February,14,Wednesday,1,1,2,61,63
726,Winter,February,15,Wednesday,1,1,10,66,76
727,Winter,February,16,Wednesday,1,1,8,95,103
728,Winter,February,17,Wednesday,1,1,7,183,190
729,Winter,February,18,Wednesday,1,1,7,175,182
730,Winter,February,19,Wednesday,1,1,3,88,91
731,Winter,February,20,Wednesday,1,1,4,71,75
732,Winter,February,21,Wednesday,1,1,1,62,63
733,Winter,February,22,Wednesday,1,1,5,35,40
734,Winter,February,23,Wednesday,1,1,3,29,32
735,Winter,February,0,Thursday,1,1,1,11,12
736,Winter,February,1,Thursday,1,1,0,5,5
737,Winter,February,2,Thursday,1,1,0,2,2
738,Winter,February,3,Thursday,1,1,0,1,1
739,Winter,February,5,Thursday,1,1,0,2,2
740,Winter,February,6,Thursday,1,1,0,39,39
741,Winter,February,7,Thursday,1,1,1,86,87
742,Winter,February,8,Thursday,1,1,4,184,188
743,Winter,February,9,Thursday,1,1,6,127,133
744,Winter,February,10,Thursday,1,1,2,50,52
745,Winter,February,11,Thursday,1,1,9,55,64
746,Winter,February,12,Thursday,1,1,2,67,69
747,Winter,February,13,Thursday,1,1,4,47,51
748,Winter,February,14,Thursday,1,1,4,43,47
749,Winter,February,15,Thursday,1,1,4,56,60
750,Winter,February,16,Thursday,1,1,5,73,78
751,Winter,February,17,Thursday,1,1,5,170,175
752,Winter,February,18,Thursday,1,1,2,145,147
753,Winter,February,19,Thursday,1,1,4,92,96
754,Winter,February,20,Thursday,1,1,1,108,109
755,Winter,February,21,Thursday,1,1,1,53,54
756,Winter,February,22,Thursday,1,1,2,39,41
757,Winter,February,23,Thursday,1,1,4,34,38
758,Winter,February,0,Friday,1,2,3,10,13
759,Winter,February,1,Friday,1,2,0,7,7
760,Winter,February,2,Friday,1,2,0,1,1
761,Winter,February,3,Friday,1,2,0,1,1
762,Winter,February,5,Friday,1,2,0,7,7
763,Winter,February,6,Friday,1,2,2,26,28
764,Winter,February,7,Friday,1,1,0,87,87
765,Winter,February,8,Friday,1,1,3,217,220
766,Winter,February,9,Friday,1,2,3,124,127
767,Winter,February,10,Friday,1,2,5,46,51
768,Winter,February,11,Friday,1,1,3,61,64
769,Winter,February,12,Friday,1,2,8,78,86
770,Winter,February,13,Friday,1,2,9,73,82
771,Winter,February,14,Friday,1,2,15,76,91
772,Winter,February,15,Friday,1,2,9,81,90
773,Winter,February,16,Friday,1,2,8,91,99
774,Winter,February,17,Friday,1,2,10,195,205
775,Winter,February,18,Friday,1,2,3,152,155
776,Winter,February,19,Friday,1,2,1,102,103
777,Winter,February,20,Friday,1,2,2,69,71
778,Winter,February,21,Friday,1,2,2,41,43
779,Winter,February,22,Friday,1,2,1,45,46
780,Winter,February,23,Friday,1,2,1,30,31
781,Winter,February,0,Saturday,0,2,3,36,39
782,Winter,February,1,Saturday,0,2,1,17,18
783,Winter,February,2,Saturday,0,2,5,12,17
784,Winter,February,3,Saturday,0,2,1,10,11
785,Winter,February,4,Saturday,0,3,0,8,8
786,Winter,February,5,Saturday,0,3,0,9,9
787,Winter,February,6,Saturday,0,3,0,4,4
788,Winter,February,7,Saturday,0,3,0,4,4
789,Winter,February,8,Saturday,0,3,0,10,10
790,Winter,February,9,Saturday,0,3,3,17,20
791,Winter,February,10,Saturday,0,3,3,31,34
792,Winter,February,11,Saturday,0,3,1,46,47
793,Winter,February,12,Saturday,0,3,10,42,52
794,Winter,February,13,Saturday,0,3,10,62,72
795,Winter,February,14,Saturday,0,3,5,50,55
796,Winter,February,15,Saturday,0,3,11,49,60
797,Winter,February,16,Saturday,0,3,8,63,71
798,Winter,February,17,Saturday,0,2,14,64,78
799,Winter,February,18,Saturday,0,2,2,81,83
800,Winter,February,19,Saturday,0,2,6,78,84
801,Winter,February,20,Saturday,0,1,5,64,69
802,Winter,February,21,Saturday,0,1,3,53,56
803,Winter,February,22,Saturday,0,1,2,43,45
804,Winter,February,23,Saturday,0,1,7,52,59
805,Winter,February,0,Sunday,0,1,2,37,39
806,Winter,February,1,Sunday,0,1,4,40,44
807,Winter,February,2,Sunday,0,1,0,20,20
808,Winter,February,3,Sunday,0,1,3,10,13
809,Winter,February,4,Sunday,0,1,0,2,2
810,Winter,February,5,Sunday,0,1,0,1,1
811,Winter,February,6,Sunday,0,1,0,1,1
812,Winter,February,7,Sunday,0,1,0,8,8
813,Winter,February,8,Sunday,0,1,2,21,23
814,Winter,February,9,Sunday,0,1,7,38,45
815,Winter,February,10,Sunday,0,1,15,74,89
816,Winter,February,11,Sunday,0,1,28,89,117
817,Winter,February,12,Sunday,0,1,48,126,174
818,Winter,February,13,Sunday,0,1,47,135,182
819,Winter,February,14,Sunday,0,1,47,114,161
820,Winter,February,15,Sunday,0,1,52,130,182
821,Winter,February,16,Sunday,0,1,42,115,157
822,Winter,February,17,Sunday,0,1,24,97,121
823,Winter,February,18,Sunday,0,1,13,65,78
824,Winter,February,19,Sunday,0,1,1,20,21
825,Winter,February,20,Sunday,0,1,5,21,26
826,Winter,February,21,Sunday,0,1,5,22,27
827,Winter,February,22,Sunday,0,1,5,57,62
828,Winter,February,23,Sunday,0,1,4,26,30
829,Winter,February,0,Monday,1,1,1,14,15
830,Winter,February,1,Monday,1,1,1,4,5
831,Winter,February,2,Monday,1,1,0,3,3
832,Winter,February,3,Monday,1,1,0,1,1
833,Winter,February,4,Monday,1,1,1,1,2
834,Winter,February,5,Monday,1,1,1,9,10
835,Winter,February,6,Monday,1,1,1,29,30
836,Winter,February,7,Monday,1,1,6,89,95
837,Winter,February,8,Monday,1,2,7,223,230
838,Winter,February,9,Monday,1,1,3,115,118
839,Winter,February,10,Monday,1,1,6,49,55
840,Winter,February,11,Monday,1,1,11,36,47
841,Winter,February,12,Monday,1,2,7,59,66
842,Winter,February,13,Monday,1,2,10,54,64
843,Winter,February,14,Monday,1,2,8,52,60
844,Winter,February,15,Monday,1,2,4,46,50
845,Winter,February,16,Monday,1,2,16,98,114
846,Winter,February,17,Monday,1,2,9,207,216
847,Winter,February,18,Monday,1,2,5,170,175
848,Winter,February,19,Monday,1,2,5,123,128
849,Winter,February,20,Monday,1,2,6,82,88
850,Winter,February,21,Monday,1,1,3,75,78
851,Winter,February,22,Monday,1,1,3,34,37
852,Winter,February,23,Monday,1,2,6,19,25
853,Winter,February,0,Tuesday,1,2,4,6,10
854,Winter,February,1,Tuesday,1,2,0,4,4
855,Winter,February,2,Tuesday,1,2,1,1,2
856,Winter,February,3,Tuesday,1,3,0,1,1
857,Winter,February,4,Tuesday,1,1,0,3,3
858,Winter,February,5,Tuesday,1,1,0,2,2
859,Winter,February,6,Tuesday,1,1,0,39,39
860,Winter,February,7,Tuesday,1,1,3,97,100
861,Winter,February,8,Tuesday,1,1,7,236,243
862,Winter,February,9,Tuesday,1,1,7,128,135
863,Winter,February,10,Tuesday,1,1,4,44,48
864,Winter,February,11,Tuesday,1,1,1,49,50
865,Winter,February,12,Tuesday,1,1,2,63,65
866,Winter,February,13,Tuesday,1,2,2,48,50
867,Winter,February,14,Tuesday,1,1,3,61,64
868,Winter,February,15,Tuesday,1,1,6,45,51
869,Winter,February,16,Tuesday,1,1,4,79,83
870,Winter,February,17,Tuesday,1,1,4,172,176
871,Winter,February,18,Tuesday,1,1,1,151,152
872,Winter,February,19,Tuesday,1,1,1,100,101
873,Winter,February,20,Tuesday,1,1,3,53,56
874,Winter,February,21,Tuesday,1,1,8,46,54
875,Winter,February,22,Tuesday,1,1,0,29,29
876,Winter,February,23,Tuesday,1,1,3,9,12
877,Winter,February,0,Wednesday,1,1,0,17,17
878,Winter,February,1,Wednesday,1,1,0,7,7
879,Winter,February,2,Wednesday,1,1,1,2,3
880,Winter,February,3,Wednesday,1,1,0,2,2
881,Winter,February,5,Wednesday,1,1,0,7,7
882,Winter,February,6,Wednesday,1,1,0,43,43
883,Winter,February,7,Wednesday,1,1,4,95,99
884,Winter,February,8,Wednesday,1,1,1,198,199
885,Winter,February,9,Wednesday,1,1,4,119,123
886,Winter,February,10,Wednesday,1,1,8,51,59
887,Winter,February,11,Wednesday,1,2,1,40,41
888,Winter,February,12,Wednesday,1,2,4,57,61
889,Winter,February,13,Wednesday,1,1,2,67,69
890,Winter,February,14,Wednesday,1,1,2,56,58
891,Winter,February,15,Wednesday,1,2,3,61,64
892,Winter,February,16,Wednesday,1,2,7,72,79
893,Winter,February,17,Wednesday,1,2,9,157,166
894,Winter,February,18,Wednesday,1,2,2,168,170
895,Winter,February,19,Wednesday,1,3,1,87,88
896,Winter,February,20,Wednesday,1,3,0,84,84
897,Winter,February,21,Wednesday,1,2,0,83,83
898,Winter,February,22,Wednesday,1,3,4,42,46
899,Winter,February,23,Wednesday,1,3,0,37,37
900,Winter,February,0,Thursday,1,3,0,16,16
901,Winter,February,1,Thursday,1,3,0,7,7
902,Winter,February,2,Thursday,1,3,0,3,3
903,Winter,February,4,Thursday,1,2,0,1,1
904,Winter,February,5,Thursday,1,2,0,6,6
905,Winter,February,6,Thursday,1,2,0,26,26
906,Winter,February,7,Thursday,1,1,0,99,99
907,Winter,February,8,Thursday,1,1,5,173,178
908,Winter,February,9,Thursday,1,1,1,121,122
909,Winter,February,10,Thursday,1,1,1,34,35
910,Winter,February,11,Thursday,1,1,1,44,45
911,Winter,February,12,Thursday,1,1,4,65,69
912,Winter,February,13,Thursday,1,1,3,59,62
913,Winter,February,14,Thursday,1,1,6,42,48
914,Winter,February,15,Thursday,1,1,0,50,50
915,Winter,February,16,Thursday,1,1,4,76,80
916,Winter,February,17,Thursday,1,1,6,159,165
917,Winter,February,18,Thursday,1,1,3,157,160
918,Winter,February,19,Thursday,1,1,2,110,112
919,Winter,February,20,Thursday,1,1,4,93,97
920,Winter,February,21,Thursday,1,1,2,70,72
921,Winter,February,22,Thursday,1,1,4,47,51
922,Winter,February,23,Thursday,1,1,1,33,34
923,Winter,February,0,Friday,1,1,2,12,14
924,Winter,February,1,Friday,1,1,1,6,7
925,Winter,February,2,Friday,1,1,0,3,3
926,Winter,February,5,Friday,1,1,0,4,4
927,Winter,February,6,Friday,1,1,1,23,24
928,Winter,February,7,Friday,1,1,1,73,74
929,Winter,February,8,Friday,1,1,4,212,216
930,Winter,February,9,Friday,1,1,8,132,140
931,Winter,February,10,Friday,1,1,5,39,44
932,Winter,February,11,Friday,1,1,12,52,64
933,Winter,February,12,Friday,1,1,7,64,71
934,Winter,February,13,Friday,1,1,21,89,110
935,Winter,February,14,Friday,1,1,17,67,84
936,Winter,February,15,Friday,1,1,12,62,74
937,Winter,February,16,Friday,1,1,14,111,125
938,Winter,February,17,Friday,1,1,18,193,211
939,Winter,February,18,Friday,1,1,9,165,174
940,Winter,February,19,Friday,1,1,7,94,101
941,Winter,February,20,Friday,1,1,2,61,63
942,Winter,February,21,Friday,1,1,1,46,47
943,Winter,February,22,Friday,1,1,2,41,43
944,Winter,February,23,Friday,1,1,5,48,53
945,Winter,February,0,Saturday,0,1,3,27,30
946,Winter,February,1,Saturday,0,1,2,22,24
947,Winter,February,2,Saturday,0,1,2,13,15
948,Winter,February,3,Saturday,0,1,3,7,10
949,Winter,February,4,Saturday,0,1,0,4,4
950,Winter,February,5,Saturday,0,1,0,1,1
951,Winter,February,6,Saturday,0,1,1,1,2
952,Winter,February,7,Saturday,0,1,2,9,11
953,Winter,February,8,Saturday,0,1,2,28,30
954,Winter,February,9,Saturday,0,1,5,38,43
955,Winter,February,10,Saturday,0,1,13,71,84
956,Winter,February,11,Saturday,0,1,30,84,114
957,Winter,February,12,Saturday,0,1,27,93,120
958,Winter,February,13,Saturday,0,1,32,103,135
959,Winter,February,14,Saturday,0,1,30,90,120
960,Winter,February,15,Saturday,0,1,47,127,174
961,Winter,February,16,Saturday,0,1,42,103,145
962,Winter,February,17,Saturday,0,1,24,113,137
963,Winter,February,18,Saturday,0,1,4,60,64
964,Winter,February,19,Saturday,0,1,2,39,41
965,Winter,February,20,Saturday,0,1,1,39,40
966,Winter,February,21,Saturday,0,1,9,42,51
967,Winter,February,22,Saturday,0,1,6,39,45
968,Winter,February,23,Saturday,0,1,1,31,32
969,Winter,February,0,Sunday,0,1,5,34,39
970,Winter,February,1,Sunday,0,1,1,23,24
971,Winter,February,2,Sunday,0,2,1,19,20
972,Winter,February,3,Sunday,0,2,4,8,12
973,Winter,February,4,Sunday,0,2,0,2,2
974,Winter,February,6,Sunday,0,2,2,3,5
975,Winter,February,7,Sunday,0,2,0,3,3
976,Winter,February,8,Sunday,0,2,1,11,12
977,Winter,February,9,Sunday,0,2,12,35,47
978,Winter,February,10,Sunday,0,1,19,86,105
979,Winter,February,11,Sunday,0,1,26,86,112
980,Winter,February,12,Sunday,0,1,58,94,152
981,Winter,February,13,Sunday,0,1,62,92,154
982,Winter,February,14,Sunday,0,2,51,110,161
983,Winter,February,15,Sunday,0,2,40,122,162
984,Winter,February,16,Sunday,0,2,28,106,134
985,Winter,February,17,Sunday,0,1,30,95,125
986,Winter,February,18,Sunday,0,1,17,78,95
987,Winter,February,19,Sunday,0,1,11,50,61
988,Winter,February,20,Sunday,0,1,15,32,47
989,Winter,February,21,Sunday,0,1,6,45,51
990,Winter,February,22,Sunday,0,1,5,31,36
991,Winter,February,23,Sunday,0,1,3,27,30
992,Winter,February,0,Monday,1,1,3,8,11
993,Winter,February,1,Monday,1,1,1,6,7
994,Winter,February,2,Monday,1,1,0,2,2
995,Winter,February,3,Monday,1,1,1,1,2
996,Winter,February,4,Monday,1,1,0,2,2
997,Winter,February,5,Monday,1,1,0,3,3
998,Winter,February,6,Monday,1,1,1,25,26
999,Winter,February,7,Monday,1,1,2,96,98
1000,Winter,February,8,Monday,1,1,7,249,256
1001,Winter,February,9,Monday,1,1,8,122,130
1002,Winter,February,10,Monday,1,1,9,46,55
1003,Winter,February,11,Monday,1,1,10,43,53
1004,Winter,February,12,Monday,1,1,27,99,126
1005,Winter,February,13,Monday,1,1,27,93,120
1006,Winter,February,14,Monday,1,1,14,76,90
1007,Winter,February,15,Monday,1,1,19,71,90
1008,Winter,February,16,Monday,1,1,16,102,118
1009,Winter,February,17,Monday,1,1,25,218,243
1010,Winter,February,18,Monday,1,1,11,194,205
1011,Winter,February,19,Monday,1,1,12,86,98
1012,Winter,February,20,Monday,1,1,5,65,70
1013,Winter,February,21,Monday,1,1,8,35,43
1014,Winter,February,22,Monday,1,1,1,44,45
1015,Winter,February,23,Monday,1,1,1,19,20
1016,Winter,February,0,Tuesday,1,1,7,12,19
1017,Winter,February,1,Tuesday,1,1,0,5,5
1018,Winter,February,2,Tuesday,1,1,1,2,3
1019,Winter,February,4,Tuesday,1,1,0,1,1
1020,Winter,February,5,Tuesday,1,1,0,4,4
1021,Winter,February,6,Tuesday,1,1,0,30,30
1022,Winter,February,7,Tuesday,1,1,2,103,105
1023,Winter,February,8,Tuesday,1,1,10,213,223
1024,Winter,February,9,Tuesday,1,1,2,108,110
1025,Winter,February,10,Tuesday,1,1,5,47,52
1026,Winter,February,11,Tuesday,1,1,11,46,57
1027,Winter,February,12,Tuesday,1,1,6,65,71
1028,Winter,February,13,Tuesday,1,1,14,68,82
1029,Winter,February,14,Tuesday,1,1,10,69,79
1030,Winter,February,15,Tuesday,1,1,11,74,85
1031,Winter,February,16,Tuesday,1,1,21,77,98
1032,Winter,February,17,Tuesday,1,1,15,191,206
1033,Winter,February,18,Tuesday,1,1,14,198,212
1034,Winter,February,19,Tuesday,1,1,3,142,145
1035,Winter,February,20,Tuesday,1,1,3,98,101
1036,Winter,February,21,Tuesday,1,1,5,61,66
1037,Winter,February,22,Tuesday,1,1,0,41,41
1038,Winter,February,23,Tuesday,1,2,0,20,20
1039,Winter,February,0,Wednesday,1,1,0,15,15
1040,Winter,February,1,Wednesday,1,1,0,9,9
1041,Winter,February,3,Wednesday,1,2,0,1,1
1042,Winter,February,4,Wednesday,1,1,0,1,1
1043,Winter,February,5,Wednesday,1,1,0,5,5
1044,Winter,February,6,Wednesday,1,1,1,32,33
1045,Winter,February,7,Wednesday,1,2,5,103,108
1046,Winter,February,8,Wednesday,1,2,6,224,230
1047,Winter,February,9,Wednesday,1,1,2,122,124
1048,Winter,February,10,Wednesday,1,1,14,55,69
1049,Winter,February,11,Wednesday,1,1,7,59,66
1050,Winter,February,12,Wednesday,1,1,14,72,86
1051,Winter,February,13,Wednesday,1,1,13,80,93
1052,Winter,February,14,Wednesday,1,1,17,65,82
1053,Winter,February,15,Wednesday,1,1,35,82,117
1054,Winter,February,16,Wednesday,1,1,26,96,122
1055,Winter,February,17,Wednesday,1,1,11,244,255
1056,Winter,February,18,Wednesday,1,1,20,202,222
1057,Winter,February,19,Wednesday,1,1,18,143,161
1058,Winter,February,20,Wednesday,1,1,10,108,118
1059,Winter,February,21,Wednesday,1,1,5,87,92
1060,Winter,February,22,Wednesday,1,1,12,61,73
1061,Winter,February,23,Wednesday,1,1,2,31,33
1062,Winter,February,0,Thursday,1,1,1,16,17
1063,Winter,February,1,Thursday,1,1,0,6,6
1064,Winter,February,2,Thursday,1,2,2,4,6
1065,Winter,February,3,Thursday,1,1,3,1,4
